pwon1235,a ai au aɨ a̟ a̰ a̰ḭ a̰ṵ b d e ḛ fʷ h i j k kʰ l m n o o̰ p pʰ r s s̪ t tɕ tɕʰ tʰ t̠ʃ t̠ʃʰ u ṵ v vʷ w x ŋ ɓ ɔ ɔ̃ ɔ̰ ɗ ɘ ə əi əu ə̃ ə̰ ɛ ɣ ɨ ɨi ɰ ɲ ʃ ʔ ʝ ˥ ˥˩ ˧ ˨˥ ˨˩
quil1240,a b d h i j k kʷ kʷʼ kʼ l p pʼ q qʷ qʷʼ qʼ s t ts tsʼ tɬ tɬʼ tʼ t̠ʃ t̠ʃʼ u w x xʷ æ ɡ ɬ ʃ ʔ χ χʷ
resi1247,a b d dz dʲ d̠ʒ e h i j k kʰ m m̥ n n̥ o p pʰ s t ts tsʰ tʰ tʲ t̠ʃ t̠ʃʰ u w x ɔ ɛ ɡ ɯ ɲ ɲ̥ ɸ ɾ ʃ ʒ ʔ β
roto1249,a e̞ i k o̞ p t u ɡ β ᴅ
waim1251,a b e̞ h i k m n̪ o̞ p t̪ u ɾ̪ ʔ
rutu1240,a b d dz d̠ʒ d̠ʒʷ d̪ d̪z̪ e̞ h i j kʰ kʷʰ kʷʼ kʼ l l̪ m n n̪ pʰ pʼ qʰ qʷʰ qʷʼ qʷˤʰ qʷˤʼ qʼ qˤʰ qˤʼ r r̪ s sʷ s̪ s̪ʷ tsʰ tsʷʰ tsʷʼ tsʼ tʰ tʼ t̠ʃʰ t̠ʃʷʼ t̠ʃʼ t̪s̪ʰ t̪s̪ʷʰ t̪s̪ʷʼ t̪s̪ʼ t̪ʰ t̪ʼ u x xʷ z z̪ ħ ɡ ɡʷ ɢ ɢʷ ɢʷˤ ɢˤ ɣ ɨ ʁ ʁʷ ʁʷˤ ʁˤ ʃ ʔ ʔˤ β̞ χ χʷ χʷˤ χˤ
sand1273,a aː ãː b d dz dɮ d̠ʒ e eː ẽː e̞ f h i iː ĩː i̥ j k kǀ kǀʰ kǀʼ kǀ͓ kǀ͓ʰ kǀ͓ˀ kǁ kǁʰ kǁʼ kǁ͓ kǁ͓ʰ kǁ͓ˀ kǃ kǃʰ kǃʼ kǃ̠ kǃ̠ʰ kǃ̠ˀ kɬʼ kʰ kʼ l m n o oː õː o̞ p pʰ pʼ s t ts tsʰ tsʼ tɬ tɬʼ tʰ tʼ t̠ʃ t̠ʃʰ u uː ũː u̥ w x ŋ ŋǀ ŋǀ͓ ŋǁ ŋǁ͓ ŋǃ ŋǃ̠ ɡ ɡǀ ɡǀ͓ ɡǁ ɡǁ͓ ɡǃ ɡǃ̠ ɬ ɾ ʔ ˥˩ ˦ ˧ ˨ ˩˥
sang1328,a ã b d d̪ e ẽ f h i ĩ j k kp l m mb n nd nz n̠ʒ n̪ n̪d̪ o õ p r s t t̪ u ũ v w z ŋ ŋmɡb ŋɡ ɓ ɔ ɔ̃ ɛ ɛ̃ ɡ ɡb ɱv ɲ ɺ̠ ʃ ʒ ˦ ˦˨ ˧ ˧˨ ˨ ˨˦
ceba1235,a aː ã ãː b d dʲ d̠ʒ d̪ d̪ʲ e f i ĩ j k kp kʰ l l̪ m n n̪ o p pʰ r r̥ s sʲ s̪ s̪ʲ t tʰ tʲ t̠ʃ t̪ t̪ʲ u ũ v w z zʲ z̪ z̪ʲ ŋ ɔ ɔː ɔ̃ ɔ̃ː ɛ ɛː ɛ̃ ɛ̃ː ɡ ɡb ɡ̚ ɲ ɾ ʃ ʒ ʔ ˦ ˧ ˨
selk1253,R R̪ a aː ä äː a̟ a̟ː e eː e̞ e̞ː i iː j k l lʲ l̪ l̪ʲ m n nʲ n̪ o oː o̞ o̞ː p q r s s̪ t tɕ tʲ t̪ t̪ʲ u uː w y yː æ æː ø øː ø̞ː ŋ ɔː ɕ ɘ ɘː ɛ ɛː ɣ ɤ̞ ɤ̞ː ɨ ɨː ɪ ɪː ɲ ʃ ʈʂ
nina1238,a ã e e̞ ẽ̞ h i ĩ j k m n n̪ o o̞ õ̞ p s s̪ t ts tʰ t̠ʃ t̪ t̪ʰ w ə ə̃ ɯ ɯ̃ ɾ ɾ̪ ʃ
tach1250,a b bː b̥ː d dˤ d̪ d̪ː d̪ˤ d̪ˤː d̪̥ː d̪̥ˤː e f fː h hː i j jː k kʷ kʷː kː kˤ k̥ː l lˤ l̪ l̪ː l̪ˤ l̪ˤː m mː n n̪ n̪ː n̪ˤ o ö p q qʷ qʷː qː r rˤ r̪ r̪ː r̪ˤ r̪ˤː s sˤ s̪ s̪ː s̪ˤ s̪ˤː t tˤ t̪ t̪ː t̪ˤ t̪ˤː u w wː x xʷ z zˤ z̪ z̪ː z̪ˤ z̪ˤː z̪̥ z̪̥ː z̪̥ˤ z̪̥ˤː æ ħ œ ɑ ə ɡ ɡʷ ɡʷː ɡː ɡ̥ʷː ɣ ɣʷ ɯ ɾ ɾ̪ ʁ ʁʷ ʁʷː ʁː ʁ̥ ʁ̥ʷ ʁ̥ʷː ʁ̥ː ʃ ʃː ʃˤ ʃˤː ʒ ʒː ʒˤ ʒˤː ʒ̥ ʒ̥ː ʒ̥ˤ ʒ̥ˤː ʔ ʕ ʕː ʕ̥ ʕ̥ː ʜ ʜː ʰq χ χʷ χʷː χː
shus1248,a h i j j̰ k kʷ kʷˀ kˀ l l̪ l̪̰ l̰ m m̰ n n̪ n̪̰ n̰ p pˀ q qʷ qʷˀ qˀ t tɬˀ t̠ʃ t̠ʃˀ t̪ t̪ɬ̪ˀ u w w̰ x xʷ ɔ ə ɛ ɬ ɬ̪ ɰ ɰ̰ ʁ̞ ʁ̞ʷ ʁ̞̰ʷ ʃ ʌ ʔ χ χʷ
shas1239,R R̪ a e̞ h i j k kʼ m n n̪ p pʼ s s̪ t tʼ t̠ʃ t̠ʃʼ t̪ t̪ʼ u w x ʔ
epen1239,a aː ã b d e eː ẽ h i iː ĩ j k kʰ o oː õ p pʰ r s t tʰ t̠ʃ u uː ũ w ə əː ə̃ ɡ ɨ ɨː ɨ̃ ɨ̞ ɨ̞̃ ɾ ʔ β̞
sout2985,a h i j k l m n p s̪ t t̠ʃ t̪ u w ŋ ɔ ɛ ɨ ʃ ʔ
sali1298,a ã b c d d̠ʒ e ẽ e̞ ẽ̞ h hʷ i ĩ k kʷ l m n n̠ o õ o̞ õ̞ p r s t t̠ʃ u ũ x ɟ ɡ ɡʷ ɲ ɸ ɾ ʔ β
sout2674,a b bʲ d dz dzʲ dʲ d̠ʒ d̪ d̪z̪ d̪z̪ʲ d̪ʲ e̞ f fʲ h hʲ i j k kʲ l lʲ l̪ l̪ʲ m mʲ n nʲ n̪ n̪ʲ o̞ p pʲ r rʲ r̪ r̪ʲ s sʲ s̪ s̪ʲ t ts tsʲ tʲ t̠ʃ t̪ t̪s̪ t̪s̪ʲ t̪ʲ u ŋ ŋʲ ɡ ɡʲ ɨ ɲ ʃ β̞ β̞ʲ
sion1247,a ã b d e ẽ e̞ ẽ̞ h hʷ i ĩ j k kʷ kʷˀ kˀ m n o õ o̞ õ̞ p pˀ s sˀ t t̠ʃ t̪ u ũ w z ɡ ɡʷ ɨ ɨ̃ ʈˀ ʔ
soqo1240,R R̪ R̪̰ R̰ a b d d̪ e̞ f h i j k kʼ l l̪ l̪̰ l̰ m n n̪ o̞ s sʼ s̪ s̪ʼ t tʼ t̪ t̪ʼ u w z z̪ ħ ə ɡ ɬ ɬ̪ ɮ ɮ̪ ʃ ʃʼ ʒ ʔ ʕ
natu1246,a ã e̞ e̞i i ĩ j k kʰ kʲ kʷ l l̪ m mb mbʷ mʷ n nd ndʷ nʲ nʷ n̪ n̪d̪ n̪d̪ʷ n̪ʲ n̪ʷ o̞ õ̞ p pʰ pʲ pʷ s s̪ t tʰ tʲ tʷ t̪ t̪ʰ t̪ʲ t̪ʷ u ũ v w æ æ̃ ŋ ŋɡ ŋɡʷ ŋʷ ɑ ɑ̃ ə ə̃ ʉ
suen1241,a b d dz d̪ d̪z̪ i j k m n n̪ p s s̪ t t̪ u w ɔ ɛ ɡ ɾ ɾ̪
savo1255,a e̞ i k l m mb n nd o̞ p s t u z ŋ ŋɡ ɣ ɲ ɲɟ ɾ β
suii1243,a ai au aː aːi aːu b b̰ d d̪ d̪̰ d̰ e eu e̞ f h i iu j j̰ k kʰ kʷ kʷʰ l l̪ m m̥ m̰ n n̥ n̪ n̪̥ n̪̰ n̰ o oi o̞ p pʰ q qʰ s s̪ t ts tsʰ tɕ tɕʰ tʰ t̠ʃ t̠ʃʰ t̪ t̪ʰ u ui v w w̰ x z z̪ ŋ ŋʷ ŋ̥ ŋ̥ʷ ŋ̰ ɕ ə ɜ ɡ ɢ ɣ ɣ̰ ɲ ɲ̥ ɲ̰ ɸ ʁ ʃ ʔ ʼb ʼd ʼj ʼm ʼn ʼw ʼŋ ʼɡ ʼɣ ʼɲ ⁿb ⁿd
east2347,a ai au aː a̤ e eː e̤ h i iː i̤ i̯a i̯ai i̯au i̯aː i̯o i̯oi i̯oː i̯u i̯uaː i̯ui i̯uː j k kʰ l l̪ m n n̪ o oi oː o̤ p pʰ r r̪ s s̪ t ts tsʰ ts͇ ts͇ʰ tʰ t̪ t̪s̪ t̪s̪ʰ t̪ʰ u uː ṳ u̯a u̯ai u̯aː u̯i w ŋ ʈ ʈʰ
aika1237,a ã b d dz d̠ʒ d̪ d̪z̪ e ẽ e̞ f h i ĩ j k m n n̪ o o̞ p s s̪ t ts tx t̠ʃ t̪ t̪s̪ u ũ w y ð̞ ɡ ɨ ɪ̃ ɲ ɺ̠ ɾ ʃ ʒ ʔ β̞
gaam1241,a aː b bː b̥ c d dː d̞ d̪ d̪ː d̪̥ e f fː h i iː j k l lː m mː n nː o p r s sː t t̪ u uː w z ð ŋ ŋː ɔ ɔː ə əː ɛ ɛː ɟ ɟː ɟ̥ ɡ ɡː ɡ̥ ɪ ɲ ɲː ɾ ʃ ʔ ˦ ˧ ˨ θ
tulu1258,a aː b c cç ç d̠ʒ d̪ e eː i iː j k l l̪ m n̪ o oː p r r̪ s s̪ t̠ʃ t̪ u uː w x ŋ ɐ ɑ ɑː ɖ ɛ ɛː ɟ ɟʝ ɡ ɨ ɭ ɯ ɯː ɲ ɳ ʂ ʃ ʈ ʋ
tehu1242,a aː b d d̪ e eː e̞ h i j k kʼ l l̪ l̪̥ m n n̪ o oː o̞ p pʼ q qʼ r̪ s s̪ t tɕ tɕʼ tʼ t̠ʃ t̠ʃʼ t̪ t̪s̪ t̪s̪ʼ t̪ʼ u w x ɕ ə ɡ ɢ ɨ ɾ ʃ ʔ χ
timn1235,a ai̯ b d e ei̯ f h i j k l m n o oi̯ p r s t t̠ʃ t̪ u ui̯ w ŋ ɐ ɑ ɔ ɔi̯ ə ɛ ɜ ɡb ʃ ʌ ʌi̯ ʔ ˦ ˦˨ ˨ ˨˦ θ
nucl1339,a b d d̪ e i j k l m n̪ o p r s t t̪ u w ŋ ɔ ɛ ɟ ɡ ɲ
tetu1245,a b d d̪ e e̞ f h i k l l̪ m n n̪ o o̞ p r r̪ s s̪ t t̪ u w ɔ ɛ ʔ
tiga1245,b i k m n p r s t u ŋ ɐ ɔ ɛ ɡ ɮ β
taha1241,b d̪ d̪ˤ e̞ e̞ː f h i iː j k l̪ m n̪ o̞ o̞ː q r̪ s̪ t̪ t̪ˤ u uː w z̪ z̪ˤ æ æː ɐ ə ɟ ɡ ɲ ʁ ʃ ʒ χ
tiwi1244,a d i j k kʷ l lʷ l̪ m mp mʷ n nt nʲ nʷ n̪ n̪t̪ n̪ʷ o p pʷ r t tʲ tʷ t̪ t̪ʷ u w æ ŋ ŋk ŋʷ ɔ ɣ ɣʷ ɭ ɳ ɳʈ ɻ ɾ ʈ
tiru1241,a b d h i j k l m n r s t u w ŋ ɔ ɛ ɡ ɨ ɸ ʔ
tlin1245,a b d dz dɮ d̠ʒ d̪ d̪z̪ d̪ɮ̪ e̞ i j k kʷ kʷʼ kʼ n n̪ o̞ p pʼ q qʷ qʷʼ qʼ s sʼ s̪ s̪ʼ t ts tsʼ tɬ tɬʼ tʼ t̠ʃ t̠ʃʼ t̪ t̪s̪ t̪s̪ʼ t̪ɬ̪ t̪ɬ̪ʼ t̪ʼ u w x xʷ xʷʼ xʼ ɡ ɡʷ ɢ ɢʷ ɬ ɬʼ ɬ̪ ɬ̪ʼ ʔ χ χʷ χʷʼ χʼ
talo1250,R a b d d̪ i j l m n s u w ŋ ɔ ɛ ɟ ɡ ɪ ɲ ʊ
tama1331,a b d̪ e f h i j k l m n o r s t̪ u w ħ ŋ ɓ ɔ ɗ ɛ ɟ ɡ ɪ ɲ ɾ ʊ
taca1256,a b d e e̞ h i j k kʷ m n o̞ p t t̠ʃ u w ð ɖ ɾ ɾ͓ ʂ ʃ ʈʂ ʔ β
lena1238,a e̞ f h i k l m mʷ n o̞ p pʷ s t u w ŋ ə ɰ ɾ
tamp1252,a b c d e f h i j k kp l m n o p r s t u v w z ŋ ŋm ɔ ɛ ɟ ɡ ɡb ɪ ɲ ʊ
acat1239,a ã b d̠ʒ d̪ e̞ ẽ̞ h i ĩ j k l l̪ m n̪ o̞ õ̞ p r s ts t̠ʃ t̪ u ũ w ɡ ɸ ʃ ʔ
trum1247,a d e f h i j k kʼ l l̪ m m̥ n n̪ o p r̪ s t ts tsʼ tʼ t̪ t̪ʼ u w x xː ɗ̥ ɘ ɛ ɨ ɬ ɸ ɾ ʃ ʔ
toar1246,a e̞ f h i k l l̪ m o̞ p s s̪ t t̪ u ɔ
tonk1249,a aː eː h i iː j k kʷ l̪ m n̪ oː p s s̪ t ts t̪ t̪s̪ u uː w x xʷ ɔ ɛ ʔ
lish1246,a aː aˤ aˤː b d̠ʒ d̪ e̞ e̞ˤ f h i iː iˤ iˤː j k l m n̪ o̞ o̞ˤ p q s t̠ʃ t̪ u uː uˤ uˤː z ɡ ɾ ʁ ʃ ʒ ʔ β χ
nucl1649,a b d dz h i j j̰ k kʲ kʲʼ kʷ kʷʼ kʼ l l̰ m m̰ n n̰ p pʼ q qʼ s t ts tsʼ tʼ u w w̰ ɡ ɡʲ ɡʷ ɢ ɬ ɰ ɰ̰ ʔ χ
tsou1248,a b̰ e̞ f h i k l̪̰ l̰ m n n̪ o̞ p t t̪ u v ŋ ʂ ʈʂ ʉ ʐ ʔ
tera1251,a ai au aː b cç d d̠ʒ e eu eː e̞ f h i iː j k kʰ kʷ k̚ l m mb mʲ n nd n̠d̠ʒ o oi oː o̞ p pʰ pʲ p̚ r s t tʰ t̚ t̠ʃ u uː v vʲ w x xʷ z æ ŋ ŋɡ ŋɡʷ ɓ ɓʲ ɔ ɕ ɗ ɛ ɟʝ ɠ ɡ ɡʷ ɣ ɣʷ ɨ ɬ ɮ ɲ ɲɟʝ ʃ ʄ ʊ ʑ ʒ ʔj ˦ ˧ ˨
nort1550,R R̪ b d d̪ e ẽ h i ĩ j k kʷ kʷʼ kʼ l l̪ m n n̪ o õ p pʰ pʼ s s̪ t tʰ tʼ t̠ʃ t̪ t̪ʰ t̪ʼ u ũ w x xʷ ɑ ɑ̃ ə ə̃ ɡ ɬ ɬ̪ ʔ
tuvi1240,a aː b b̥ d̠ʒ d̪ d̪z̪ d̪̥ e eː f h i iː ḭː j k l l̪ m n n̪ o oː p pʰ q r s s̪ t ts tʰ t̠ʃ t̪ t̪s̪ t̪ʰ u uː ṵː v x y yː y̰ː z z̪ ø øː ŋ œ œː œ̰ː ɑ ɑː ɑ̰ː ɔ ɔː ɔ̰ː ɛ ɛː ɛ̰ː ɡ ɣ ɤ ɯ ɯː ɯ̰̽ː ɯ̽ ɯ̽ː ɾ ʃ ʋ ʒ β χ
ngar1284,a c e i j k l m n o p r t u w ŋ ȴ ȵ ȶ ɔ ɛ ɨ ɪ ɭ ɲ ɳ ɻ ɾ ʈ ʊ ʎ
nort2690,b d̠ʒ d̪ e f h i j k l m n̪ p q s t̠ʃ t̪ z æ ŋ ɒ ɡ ɵ ɸ ɾ ʁ ʃ ʉ β̞ˠ χ
vani1248,a ã b d d̠ e ẽ i ĩ l m n n̠ o õ p s t u ũ ɔ ɔ̃ ɛ ɛ̃ ɦ ɵ ɵ̃ β
mbab1239,a aː b d d̠ d̪ e eː i iː j k l l̪ l̺ m mb n nd n̠ n̠d̠ n̪ n̪d̪ n̺ o oː p r r̪ r̺ t̪ t̺ u uː w ŋ ŋɡ ŋɡʷ ŋʷ ȵ ȶ ə ɡ ɡʷ ɨ ɯ ɹ̺ ɽ
wapp1239,R R̪ R̪̰ R̰ a b d̪ e̞ f h i j j̰ k kʼ l l̪ l̪̰ l̰ m m̰ n n̪ n̪̰ n̰ o̞ p pʼ s s̪ t ts tsʼ tʼ t̠ʃ t̠ʃʼ t̪ t̪s̪ t̪s̪ʼ t̪ʼ u ɡ ʃ ʔ
wara1303,a ã b e h i ĩ j k kʷ m n o õ p s t u ũ w ɛ ɛ̃ ɺ ɾ β̞
nucl1620,a e̞ i j k m mb n nd n̪ n̪d̪z̪ p t t̪s̪ u w ŋ ŋɡ ɔ ɪ ɬ ɬ̪ ʟ͓̥
wint1259,a b d d̠ʒ e̞ f h i j k kʼ m n o̞ p pʰ pʼ q qʼ s t tsʼ tɬ tɬʼ tʰ tʼ t̠ʃ t̠ʃʼ u w x ɹ ʔ θ χ
wiyo1248,a e̞ i j k kʰ kʷ kʷʰ l l̪ m n n̪ o̞ p pʰ s s̪ t ts tsʰ tʰ t̠ʃ t̠ʃʰ t̪ t̪s̪ t̪s̪ʰ t̪ʰ u w ɬ ɬ̪ ɰ ɹ ɻ ʃ ʔ
want1252,a e̞ i k kʷ m mb n nd nz n̪ n̪d̪ n̪z̪ o̞ p s s̪ t t̪ u æ ŋ ŋɡ ŋɡʷ ŋʷ ə
usan1239,a b d i j m mb n nd p s t u w ŋɡ ɔ ɛ ɡ ʌ ʔ
kama1365,a a̟ b d d̪ e̠̞ f h j k l l̪ m n n̪ o̟̞ p r r̪ s s̪ t t̪ ŋ ɑ ɒ ɔ ɛ ɡ ɨ ɪ ʉ ʊ ʋ
wari1266,R R̪ a e i j k l l̪ mb nd n̪d̪ o̞ p s s̪ t t̪ u w x æ ŋɡ ɒ ə ɛ β
wara1290,a a̟ c cː e i j k kː k͈ k͉ l l̺ m n n̺ o p pː p͈ p͉ r r̺ t tː t̺͈ t̺͉ u w ŋ ȵ ȶ͈ ȶ͉ ɔ ɛ ɲ
bert1248,a b d d̠ʒ d̪ e̞ h i j kʼ l l̪ m mb n nd n̪ n̪d̪ o̞ pʼ r r̪ s sʼ s̪ s̪ʼ u w ŋ ŋɡ ɗ ɗ̪ ɡ ɸ ʃ ʔ θ
wang1291,a aː i iː j k l l̺ m n n̠ n̪ n̺ p r̺ t t̠ t̪ t̺ u uː w ŋ ȵ ȶ ɹ̺ ɻ ᴅ
kawa1283,a b d d̪ e̞ h hʷ i j k kʷ l l̪ m n n̪ o̞ p s s̪ t ts t̠ʃ t̪ t̪s̪ u v w z z̪ ŋ ɣ ɣʷ ɯ ɾ ɾ̪ ʃ ʒ ʔ
komo1258,a b d e h i j k kʼ l m n o p pʼ r s sʼ t tʼ u w ŋ ɓ ɔ ɗ ə ɛ ɠ ɡ ʃ ʔ
katc1249,a aː b bː c cː d d̪ d̪ː e eː e̞ f fː i iː j jː k kː l lː m mː n nː o oː o̞ p pː r rː s sː t t̪ t̪ː u uː w wː z zː ŋ ŋː ɓ ɓː ɔ ɔː ɗ ɗː ɗ̪ ə əː ɛ ɛː ɟ ɟː ɡ ɡː ɪ ɪː ɲ ɲː ʄ ʈ ʈː ʊ ʊː ʔ ʔː ˦ ˧ ˨
yagu1244,a ã e ẽ h i ĩ j k m n o õ p s t ts t̠ʃ u ũ w ɔ ɔ̃ ɨ ɨ̃ ɾ ʊ ʊ̃
yaqu1251,a b d e̞ f h i j k l m n o̞ p s t t̠ʃ u w ɡ ɾ ʔ
yucu1253,a e h i j k l m n n̠ o o̞ p pʰ s t tʰ t̠ʃ u w ɛ ɲ ɺ ɾ ʔ
taro1263,R R̪ a b d dz d̠ʒ d̪ e e̞ f h i j k kp l l̪ m n n̪ o̞ p r s s̪ t t̠ʃ t̪ u v w z z̪ ŋ ɓ ɔ ɗ ɗ̪ ə ɡ ɡb ɣ ɨ ɲ ʃ ʒ ˦ ˧ ˨
yaga1260,a ae̞ ao̞ b d h i j k m n o̞ o̞u p s t u v ɛ ɛi ɡ ʔ ʟ
yidi1250,a aː b d i iː j k l l̺ m n n̺ p r r̺ t̺ u uː w ŋ ȵ ȶ ɟ ɡ ɲ ɹ̺ ɻ
yana1271,R R̪ a ai au b d̠ʒ d̪ e̞ h i j kʰ kʼ l l̪ m n̪ o̞ pʰ pʼ s̪ t̠ʃʰ t̠ʃʼ t̪ʰ t̪ʼ u ui w x ɡ ʔ
yoru1245,a ã b d d̠ʒ e ẽ f h i ĩ j k kp l m n o õ p r s t u ũ w ɔ ɔ̃ ɛ ɛ̃ ɡ ɡb ɾ ʃ ˦ ˧ ˨
yare1248,a b d dz e̞ i j k m n o̞ s t u w ɡ ɸ ɾ
yess1239,a h j kʰ kʷ l m mb n nd r s tʰ w ŋɡ ŋɡʷ ɒ ɜ ɨ ɸ
yuca1254,a a̰ b̰ e̞ h i ḭ j k kʼ l m n n̪ o̞ p pʼ s t ts tsʼ tʼ t̠ʃ t̠ʃʼ t̪ t̪ʼ u ṵ w ɔ̰ ɛ̰ ʃ ʔ
yulu1243,a b c d̪ d̪z̪ e f h i j k kp l̪ m mb n̪ n̪d̪ n̪z̪ o p r̪ s̪ t̪ u v w z̪ ŋ ŋmɡb ŋɡ ɓ ɔ ɗ̪ ɛ ɟ ɡ ɡb ɱv ɲ ɲɟ ʄ ʔ
nucl1454,a b d d̠ʒ e̞ i j k m n nʲ o̞ p s sʲ t u w ɾ
zand1248,a ã b d f h i ĩ j k kp m mb n nd nz p r s t u ũ v w z ŋmɡb ŋɡ ɔ ɔ̃ ɛ ɛ̃ ɜ ɜ̃ ɡ ɡb ɪ ɪ̃ ɱv ɲ ɺ ʊ ʊ̃ ˦ ˧ ˨
abid1235,a ã b c cç d e ẽ f h i ĩ j j̃ k kp l m mb n nd o õ p r s t u ũ w w̃ ŋmɡb ŋɡ ɔ ɔ̃ ɛ ɛ̃ ɟ ɟʝ ɡ ɡb ɥ ɪ ɪ̃ ɲ ɲɟʝ ʊ ʊ̃ ʔ ˦ ˨
adio1239,a b d dz d̠ʒ e f h i j k kp kpʷ l m n o p r s t t̠ʃ u w w̃ ŋ ɔ ɛ ɡ ɡb ɲ ˦ ˦˨ ˧ ˨ ˨˦
ajab1235,a ã b d d̠ʒ e ẽ f h i ĩ j k kp l m n o õ p r s t t̠ʃ u ũ v w x z ŋ ɔ ɔ̃ ɖ ɛ ɛ̃ ɡ ɡb ɣ ɲ ʁ ʃ ʒ ˦ ˦˨ ˧ ˨ ˨˦ χ
anyi1244,a ã b c ç d d̠ʒ e f h i ĩ j k kp l m mb mː n nd nz nː o p s t t̠ʃ u ũ v w z ŋmɡb ŋɡ ŋʷ ɔ ə ə̃ ɛ ɟ ɡ ɡb ɥ ɪ ɪ̃ ɱv ɲ ɲɟ ɲː ʊ ʊ̃ ˦ ˦˨ ˨ ˨˦
igoo1238,a b c d d̠ʒ e f h i j k kp l m n o p r s t t̠ʃ u v w z ŋ ɔ ɖ ɛ ɟ ɡ ɡb ɲ ˦ ˧ ˨
akoo1248,a aː b c d d̠ʒ e eː h i iː j k l m mb n nd nz o oː p s t t̠ʃ u uː w z ø ŋ ŋɡ ɑ ɒː ɔ ɔː ə əː ɛ ɛː ɟ ɡ ɤː ɲ ʔ ˦ ˦˨ ˨ ˨˦
anuf1239,a aː ã b bʲ bʷ c cʲ d dʲ d̠ʒ e eː f fʲ fʷ h i iː ĩ j k kp kpʲ kʷ l lᶣ m mʲ n o oː p pʲ pʷ r s t tʲ t̠ʃ u uː ũ v w z ŋ ŋm ŋmʲ ɔ ɔː ɔ̃ ɕᶣ ɛ ɛː ɛ̃ ɟ ɟʲ ɡ ɡb ɡbʲ ɡʷ ɥ ɥ̥ ɲ ʃ ʑᶣ ʒ ˦ ˨
suda1236,a aː b bː d dː dˤ dˤː d̠ʒ d̠ʒː eː f fː h hː i iː j jː k kː l lː m mː n nː oː r rː s sː sˤ sˤː t tː tˤ tˤː u uː v vː w wː x xː z zː zˤ zˤː ħ ħː ɡ ɡː ɣ ɣː ʃ ʃː ʔ ʔː ʕ ʕː
avok1242,a aː b d dr dz f h i iː j k kp l m mb n nd ndr ndz p r s t tr ts u uː v w wˀ z ŋ ŋmɡb ŋɡ ɓ ɔ ɔː ɗ ə əː ɛ ɛː ɡ ɡb ɪ ɪː ɱv ɲ ʔ ʔʲ ˦ ˧ ˨ ˨˦
veng1238,a aː aˑ ã b bʷ d dʷ d̠ʒ e eː eˑ ẽ f fʷ i iː iˑ ĩ j jʷ k kʷ l lʷ m mb mbʷ mʷ n nd ndʷ ns nsʷ nt ntʷ nz nzʷ nʷ n̠d̠ʒ n̠d̠ʒʷ n̠ʃ n̠ʃʷ o oː oˑ õ s sʷ t tʷ t̠ʃ u uː uˑ ũ v w z zʷ ŋ ŋk ŋkʷ ŋɡ ŋɡʷ ŋʷ ɔ ɔː ɔˑ ɔ̃ ə əː əˑ ə̃ ɛ ɛˑ ɛ̃ ɡ ɡʷ ɣ ɨ ɨː ɨˑ ɨ̃ ɱf ɱfʷ ɱv ɲ ɲʷ ʃ ʃʷ ʔ ˦ ˦˧ ˦˨ ˧ ˨ ˨˦ ˨˦˧ ˨˧ ˩
bafu1246,a aː b d dz e eː f i iː j k l m mb n nd ndz nt nts o oː r s t ts u uː w z ŋ ŋk ŋɡ ɔ ɔː ə əː ɛ ɛː ɡ ɣ ɨ ɨː ʃ ʒ ʔ ˦ ˦˨ ˦↓˦ ˧ ˧˨ ˨ ˨˦ ˨˧ ˨˧˨ ↓˦ ↓˦˨
baka1272,a b d d̠ʒ e h i j k kp l m mb n nd n̠d̠ʒ o s t u w ŋmɡb ŋɡ ɓ ɔ ɗ ɛ ɟ ɡ ɡb ɲ ɲɟ ɸ ʔ ˦ ˦˨ ˧ ˧˨ ˨ ˨˧
band1345,a b d dʲ d̠ʒ e f h i j k kp kʲ l m mb mv n nd nz n̠d̠ʒ o oa p r s t tʲ t̠ʃ u v w z ŋmɡb ŋɡ ɐ ɔ ə ɛ ɡ ɡb ɡʲ ɤ ɨ ɱv ɲ ɾ ʃ ʉ ʊ ʒ ʔ ˦ ˦˨ ˧ ˨ ˨˦ ⱱ
band1352,a aː ã d e eː ẽ f h i iː ĩ j k kp l m mb n nd n̠d̠ʒ o oː õ p s t u uː ũ v w ŋ ŋɡ ɓ ɔ ɔː ɔ̃ ɛ ɛː ɛ̃ ɡ ɡb ɣ ˦ ˦˨ ˨ ↓˦
baou1238,a ã b c d e f i ĩ j j̃ k kp l l̃ m n o p r s t u ũ v w w̃ z ŋ ŋm ɔ ɔ̃ ɛ ɛ̃ ɟ ɡ ɡb ɥ ɥ̃ ɱ ɲ ɾ ɾ̃ ˦ ˦˨ ˨ ˨˦
basa1284,a b c d e f h i j k kʷ l m mb n nd o p r s t u v w ŋ ŋɡ ŋɡʷ ŋʷ ɓ ɔ ɛ ɟ ɡʷ ɥ ɲ ɲɟ ˦ ˦˨ ˧ ˨ ˨˦
nucl1418,a b d d̠ʒ e f h i j k kp m n o p s t t̠ʃ u v w z ɓ ɔ ɖ ɛ ɡ ɡb ɲ ˦ ˦˨ ˧ ˧˨ ˨ ˨˦ ˨˧
